utc_unixtimestamp,donation_id,donation_amount
1578793730,665045,100.00
1578793727,665044,10.00
1578793725,665043,100.00
1578793716,665042,50.00
1578793709,665041,25.00
1578793706,665040,50.00
1578793703,665039,15.00
1578793699,665038,5.00
1578793692,665037,250.00
1578793690,665036,5.00
1578793666,665034,25.00
1578793666,665033,25.00
1578793661,665032,1000.00
1578793658,665031,30.00
1578793655,665029,50.00
1578793649,665027,7.00
1578793645,665026,5.00
1578793643,665025,25.00
1578793628,665023,75.00
1578793625,665022,10.00
1578793624,665021,100.00
1578793618,665020,200.00
1578793612,665019,2000.00
1578793604,665018,5.00
1578793595,665017,25.00
1578793583,665016,5.00
1578793581,665015,50.00
1578793577,665014,5.00
1578793573,665013,15.00
1578793570,665012,5.00
1578793569,665011,10.00
1578793555,665010,200.00
1578793552,665009,25.00
1578793551,665008,25.00
1578793546,665007,50.00
1578793543,665006,10.00
1578793540,665005,50.00
1578793540,665004,25.00
1578793518,665003,100.00
1578793508,665002,31.41
1578793505,665001,100.00
1578793504,665000,75.00
1578793501,664999,100.00
1578793488,664996,50.00
1578793469,664995,50.00
1578793446,664994,5.00
1578793437,664993,5.00
1578793435,664992,50.00
1578793435,664991,5.00
1578793429,664990,5.00
1578793385,664989,5.00
1578793383,664988,5.00
1578793380,664987,20.00
1578793372,664986,5.00
1578793371,664985,25.00
1578793367,664984,30.00
1578793355,664983,25.00
1578793349,664982,5.00
1578793336,664981,5.00
1578793334,664980,25.00
1578793325,664979,20.00
1578793325,664978,100.00
1578793323,664977,25.00
1578793321,664976,5.00
1578793317,664975,5.00
1578793314,664974,50.00
1578793306,664972,5.00
1578793294,664971,50.00
1578793289,664970,250.00
1578793276,664969,5.00
1578793266,664968,7.77
1578793253,664967,5.00
1578793247,664965,10.00
1578793235,664964,100.00
1578793229,664963,5.00
1578793210,664962,10.00
1578793201,664961,50.00
1578793194,664960,5.00
1578793182,664959,100.00
1578793176,664958,100.00
1578793140,664957,40.00
1578793138,664956,100.00
1578793131,664955,100.00
1578793131,664954,50.00
1578793124,664953,100.00
1578793105,664952,50.00
1578793101,664951,5.00
1578793096,664950,25.00
1578793094,664949,50.00
1578793087,664948,11.11
1578793070,664947,20.00
1578793062,664946,100.00
1578793057,664945,10.00
1578793051,664944,50.00
1578793043,664943,5.10
1578793040,664942,25.00
1578793024,664941,75.00
1578793019,664940,25.00
1578793018,664939,5.00
1578793017,664938,2000.00
1578793006,664937,25.00
1578792979,664936,10.00
1578792979,664935,15.00
1578792971,664934,10.00
1578792970,664933,10.00
1578792966,664932,40.00
1578792951,664930,10.00
1578792931,664928,100.00
1578792915,664927,25.00
1578792905,664926,10.00
1578792901,664925,250.00
1578792897,664923,5.00
1578792887,664922,10.00
1578792875,664920,50.00
1578792861,664918,100.00
1578792839,664917,10.00
1578792820,664916,25.00
1578792817,664915,10.00
1578792808,664914,50.00
1578792802,664913,50.00
1578792795,664912,5.00
1578792789,664911,5.00
1578792787,664910,10.00
1578792787,664909,5.00
1578792770,664907,100.00
1578792749,664906,126.00
1578792747,664905,75.00
1578792729,664903,5.00
1578792728,664902,20.00
1578792725,664901,50.00
1578792722,664900,25.00
1578792721,664899,8.14
1578792710,664897,30.00
1578792710,664896,5.00
1578792709,664895,5.00
1578792709,664894,5.00
1578792707,664893,20.00
1578792705,664892,20.00
1578792700,664891,15.00
1578792689,664890,25.00
1578792688,664889,5.00
1578792685,664888,20.00
1578792681,664887,10.00
1578792658,664884,5.00
1578792658,664883,20.00
1578792647,664882,5.00
1578792646,664881,25.00
1578792643,664880,123.45
1578792640,664879,5.00
1578792640,664878,5.00
1578792638,664877,5.00
1578792636,664876,25.00
1578792630,664875,5.00
1578792627,664874,25.00
1578792626,664873,15.00
1578792625,664872,50.00
1578792625,664871,5.00
1578792622,664870,20.00
1578792621,664869,100.00
1578792620,664868,25.00
1578792609,664867,250.00
1578792606,664866,25.00
1578792604,664865,100.00
1578792602,664864,5.00
1578792597,664862,5.00
1578792597,664861,5.00
1578792589,664860,5.00
1578792587,664859,5.00
1578792582,664858,50.00
1578792581,664857,5.00
1578792577,664856,100.00
1578792576,664855,25.00
1578792574,664854,10.00
1578792566,664853,50.00
1578792564,664852,20.00
1578792557,664851,5.00
1578792557,664850,100.00
1578792540,664848,10.00
1578792532,664846,10.00
1578792523,664845,50.00
1578792517,664844,500.00
1578792504,664843,25.00
1578792502,664842,200.00
1578792502,664841,40.00
1578792492,664840,50.00
1578792478,664839,75.00
1578792473,664838,25.00
1578792471,664837,25.00
1578792464,664836,75.00
1578792462,664835,250.00
1578792462,664834,100.00
1578792449,664833,25.00
1578792445,664832,200.00
1578792436,664831,30.00
1578792436,664830,25.00
1578792433,664829,25.00
1578792427,664826,25.00
1578792426,664825,200.08
1578792421,664824,20.00
1578792420,664823,25.00
1578792417,664822,5.00
1578792415,664821,13.14
1578792410,664820,200.00
1578792409,664819,50.00
1578792397,664816,25.00
1578792394,664815,5.00
1578792383,664814,5.00
1578792374,664813,500.00
1578792366,664811,50.00
1578792356,664809,100.00
1578792354,664808,5.00
1578792352,664806,25.00
1578792345,664805,25.00
1578792343,664804,25.00
1578792337,664802,100.00
1578792336,664801,25.00
1578792335,664800,15.00
1578792322,664799,100.00
1578792320,664798,30.00
1578792315,664797,25.00
1578792312,664796,10.00
1578792311,664795,20.00
1578792309,664794,100.00
1578792307,664793,100.00
1578792306,664792,10.00
1578792304,664791,30.00
1578792303,664790,20.00
1578792303,664789,25.00
1578792298,664787,5.00
1578792296,664786,50.00
1578792293,664785,100.00
1578792291,664784,5.00
1578792288,664783,25.00
1578792281,664782,5.00
1578792277,664781,50.00
1578792276,664780,5.00
1578792265,664779,50.00
1578792261,664777,50.00
1578792258,664776,15.00
1578792257,664775,90.00
1578792253,664774,100.00
1578792246,664772,100.00
1578792240,664771,250.00
1578792238,664770,15.00
1578792233,664769,200.00
1578792232,664768,100.00
1578792230,664767,20.00
1578792230,664766,10.00
1578792221,664765,512.00
1578792219,664764,25.00
1578792216,664763,100.00
1578792209,664762,100.00
1578792208,664761,5.00
1578792204,664760,10.00
1578792202,664757,50.00
1578792201,664756,100.00
1578792198,664754,5.00
1578792196,664753,50.00
1578792195,664752,5.00
1578792195,664751,100.00
1578792185,664749,5.00
1578792173,664747,10.00
1578792170,664745,50.00
1578792169,664744,5.00
1578792166,664743,25.00
1578792165,664742,25.00
1578792163,664741,10.00
1578792161,664740,200.00
1578792159,664739,5.00
1578792144,664737,1000.00
1578792134,664735,100.00
1578792132,664734,100.00
1578792132,664733,100.00
1578792127,664732,25.00
1578792116,664731,500.00
1578792116,664730,100.00
1578792109,664729,25.00
1578792106,664728,50.00
1578792106,664727,30.00
1578792104,664726,250.00
1578792102,664724,100.00
1578792097,664722,25.00
1578792096,664721,10.00
1578792093,664720,50.00
1578792087,664717,25.00
1578792085,664716,75.00
1578792084,664715,100.00
1578792069,664714,50.00
1578792063,664712,100.00
1578792062,664711,100.00
1578792060,664710,50.00
1578792051,664709,5.00
1578792040,664708,100.00
1578792040,664707,50.00
1578792035,664705,25.00
1578792034,664704,25.00
1578792033,664703,5.00
1578792028,664702,5.00
1578792023,664701,10.00
1578792017,664700,5.00
1578792009,664699,5.00
1578792008,664698,200.00
1578792005,664697,25.00
1578792002,664696,50.00
1578791997,664694,10.00
1578791995,664693,5.00
1578791993,664692,5.00
1578791986,664690,100.00
1578791975,664688,75.00
1578791970,664686,10.00
1578791965,664685,5.00
1578791964,664684,40.00
1578791959,664683,10.00
1578791958,664682,100.00
1578791956,664681,5.00
1578791952,664680,25.00
1578791951,664679,20.00
1578791950,664678,21.21
1578791950,664677,50.00
1578791949,664676,5.00
1578791949,664675,100.00
1578791948,664674,5.00
1578791946,664673,6.00
1578791944,664672,25.00
1578791942,664671,50.00
1578791941,664670,5.55
1578791940,664669,5.00
1578791938,664668,5.00
1578791937,664667,5.00
1578791936,664666,5.00
1578791935,664665,100.00
1578791935,664664,1024.00
1578791935,664663,5.00
1578791926,664661,125.00
1578791923,664660,25.00
1578791922,664659,50.00
1578791922,664658,75.00
1578791917,664657,25.00
1578791915,664656,20.00
1578791913,664655,100.00
1578791912,664654,10.00
1578791906,664653,50.00
1578791905,664652,25.00
1578791893,664650,10.00
1578791889,664649,50.00
1578791885,664648,50.00
1578791882,664647,5.00
1578791881,664646,50.00
1578791879,664645,25.00
1578791877,664643,5.00
1578791876,664642,5.00
1578791875,664641,50.00
1578791869,664640,25.00
1578791869,664639,10.00
1578791867,664638,10.00
1578791867,664637,100.00
1578791866,664636,25.00
